StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,ProlificID,Age,Gender,Education,Salary,AIKnowledge,UsedAI,TimeEnergy,SimilarTasks,EnhanceHurt,Attention,Comments
04/15/2023 12:52,04/15/2023 12:53,IP Address,174.210.226.7,100,57,TRUE,04/15/2023 12:53,R_2CfycY5vwheNQOf,42.558,-82.998,anonymous,EN,I consent to participate in this study,63e2efb080652555c6d566cb,53,Male,Graduate Degree,"$75,001 - $100,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/15/2023 12:53,04/15/2023 12:55,IP Address,172.56.184.20,100,116,TRUE,04/15/2023 12:55,R_3sBJpmGmGTO6KPh,33.754,-117.8578,anonymous,EN,I consent to participate in this study,60fcf7102d7c9907d95a0920,25,Female,Graduate Degree,"$25,001 - $50,000",Very familiar (up to date with AI trends and developments),Yes,Save a lot of time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/15/2023 12:54,04/15/2023 12:55,IP Address,195.252.198.74,100,67,TRUE,04/15/2023 12:55,R_DVthcEDQYAngEqB,39.9573,-86.277,anonymous,EN,I consent to participate in this study,5e88bbc1cd23220008a323a1,57,Male,Graduate Degree,"$100,000+",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/15/2023 12:54,04/15/2023 12:55,IP Address,24.12.44.253,100,88,TRUE,04/15/2023 12:55,R_2q2jmKBmm9wY2BJ,41.6133,-87.0446,anonymous,EN,I consent to participate in this study,Roth,61,Female,Graduate Degree,"$75,001 - $100,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will detract from my work,Compose an email,
04/15/2023 12:53,04/15/2023 12:55,IP Address,68.47.119.113,100,124,TRUE,04/15/2023 12:55,R_268YBd8gOQWeIik,44.8328,-93.4396,anonymous,EN,I consent to participate in this study,5f39ae82822a9e558a63d053,32,Female,Graduate Degree,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),I Don't Know,Save some time,Can perform only a few tasks,AI will detract from my work,Compose an email,
04/15/2023 12:49,04/15/2023 12:56,IP Address,73.17.46.189,100,458,TRUE,04/15/2023 12:56,R_ZepEEoMwnLV5eZX,41.4229,-73.003,anonymous,EN,I consent to participate in this study,5751f576a9de4b0006e557b9,43,Male,Graduate Degree,"$50,001 - $75,000",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/15/2023 12:56,04/15/2023 12:57,IP Address,107.212.244.28,100,90,TRUE,04/15/2023 12:57,R_306N1JbLCG2ywye,39.7184,-82.6073,anonymous,EN,I consent to participate in this study,5e9478af94a98c7c8a1d8a6a,33,Female,Bachelor’s Degree,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform many tasks,AI will detract from my work,Compose an email,
04/15/2023 12:56,04/15/2023 12:58,IP Address,71.150.139.194,100,118,TRUE,04/15/2023 12:58,R_SCccb3ekkKMRs65,28.5651,-82.3755,anonymous,EN,I consent to participate in this study,60fc9ce95a59b3400b38e2a7,23,Female,High School,"$0 - $25,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/15/2023 12:57,04/15/2023 12:58,IP Address,35.144.101.114,100,95,TRUE,04/15/2023 12:58,R_3k06PxCQnlkbYUz,38.7669,-93.7291,anonymous,EN,I consent to participate in this study,5c7f2dc436ad0a00110bb122,37,Male,Some College,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Neutral,Can perform many tasks,AI will enhance my work,Compose an email,
04/15/2023 12:58,04/15/2023 12:59,IP Address,68.134.38.108,100,38,TRUE,04/15/2023 12:59,R_26fDn5dUkYeBgZi,39.2151,-76.754,anonymous,EN,I consent to participate in this study,6101bb1f660cef21e0ed290e,21,Female,Some College,"$0 - $25,000",Somewhat familiar (heard of AI but have no knowledge of it),Yes,Neutral,Can perform only a few tasks,AI will neither enhance nor detract from my work,Predict a future weather event,
04/15/2023 12:58,04/15/2023 13:01,IP Address,73.208.140.5,100,155,TRUE,04/15/2023 13:01,R_YXCzjT3kS8PEn2V,41.6133,-87.0446,anonymous,EN,I consent to participate in this study,6400eea126c44543bb49dc75,38,Male,Bachelor’s Degree,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/15/2023 13:00,04/15/2023 13:01,IP Address,136.37.19.43,100,63,TRUE,04/15/2023 13:01,R_337SOMU2k2Ar9Gy,39.0537,-94.5906,anonymous,EN,I consent to participate in this study,57a08ec3dcff7d0001c7ce99,41,Female,Graduate Degree,"$50,001 - $75,000",Somewhat familiar (heard of AI but have no knowledge of it),Yes,Save little time,Can perform many tasks,AI will detract from my work,Compose an email,
04/15/2023 12:58,04/15/2023 13:01,IP Address,24.253.185.52,100,182,TRUE,04/15/2023 13:01,R_Xh7fp9d54s9QEF3,41.6361,-71.1808,anonymous,EN,I consent to participate in this study,60fef28e12a3630071ea24f2,31,Female,Graduate Degree,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will detract from my work,Compose an email,None
04/15/2023 13:00,04/15/2023 13:02,IP Address,74.77.196.76,100,118,TRUE,04/15/2023 13:02,R_2rSC2zpu4amVauV,44.1407,-76.0634,anonymous,EN,I consent to participate in this study,5e975ea254955d0bfe9f7929,65,Female,Graduate Degree,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save little time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/15/2023 13:01,04/15/2023 13:03,IP Address,73.63.206.207,100,65,TRUE,04/15/2023 13:03,R_vZj5F0cRpgKZavv,37.589,-122.0461,anonymous,EN,I consent to participate in this study,61145756ce87dfb4f4456fe6,22,Male,Bachelor’s Degree,"$0 - $25,000",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/15/2023 13:02,04/15/2023 13:04,IP Address,160.72.202.218,100,92,TRUE,04/15/2023 13:04,R_3CDGdzvBL3QvGL5,32.7638,-117.07,anonymous,EN,I consent to participate in this study,6098164e4c37ed73ca9c74f5,20,Female,Some College,"$0 - $25,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform many tasks,AI will enhance my work,Compose an email,
04/15/2023 13:04,04/15/2023 13:05,IP Address,98.255.169.54,100,47,TRUE,04/15/2023 13:05,R_SVv38kbUekpCQ1j,37.6567,-121.4955,anonymous,EN,I consent to participate in this study,601c696f0370f35c7883cf99,27,Female,Bachelor’s Degree,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save a lot of time,Can perform many tasks,AI will enhance my work,Compose an email,
04/15/2023 13:03,04/15/2023 13:05,IP Address,70.170.61.133,100,115,TRUE,04/15/2023 13:05,R_3fjzdyhWqQedsng,36.0344,-114.9705,anonymous,EN,I consent to participate in this study,5cab69f77ea4a700019a87dc,61,Female,Some College,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save little time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/15/2023 13:03,04/15/2023 13:05,IP Address,74.215.28.118,100,121,TRUE,04/15/2023 13:05,R_27UTEGVJYzgSV8t,39.1638,-84.4517,anonymous,EN,I consent to participate in this study,60dbf6f5a1694ed71ee0fd7f,34,Female,Bachelor’s Degree,"$0 - $25,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform many tasks,AI will neither enhance nor detract from my work,Compose an email,
04/15/2023 13:05,04/15/2023 13:06,IP Address,98.97.12.54,100,97,TRUE,04/15/2023 13:06,R_3n7NyA3mJmNNbXB,41.8874,-87.6318,anonymous,EN,I consent to participate in this study,5ffd055afa9eac21f6e8bc6f,63,Female,Some College,,Very familiar (up to date with AI trends and developments),Yes,Save a lot of time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/15/2023 13:05,04/15/2023 13:07,IP Address,207.229.153.95,100,91,TRUE,04/15/2023 13:07,R_RbjsmVYGMD0X0xX,41.9025,-87.6726,anonymous,EN,I consent to participate in this study,6330deabf9912c7e44d35a69,33,Male,Some College,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Neutral,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,None
04/15/2023 13:06,04/15/2023 13:08,IP Address,107.115.239.27,100,94,TRUE,04/15/2023 13:08,R_3erYJhnOCHKPIXE,38.5774,-90.6709,anonymous,EN,I consent to participate in this study,628678ca852c5ee97a800552,37,Female,Bachelor’s Degree,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/15/2023 13:07,04/15/2023 13:09,IP Address,97.117.156.4,100,61,TRUE,04/15/2023 13:09,R_3qvvXftUYtokNbu,40.7143,-111.8894,anonymous,EN,I consent to participate in this study,61188057fe5a395476806c12,32,Female,Bachelor’s Degree,"$100,000+",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save little time,Can perform many tasks,AI will enhance my work,Compose an email,
04/15/2023 13:07,04/15/2023 13:09,IP Address,172.58.61.49,100,136,TRUE,04/15/2023 13:09,R_3ps4vCeigcA4eaJ,39.7388,-104.9868,anonymous,EN,I consent to participate in this study,640f6db849cb815a6bdad18e,58,Female,Graduate Degree,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Neutral,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/15/2023 13:08,04/15/2023 13:09,IP Address,70.191.102.214,100,103,TRUE,04/15/2023 13:09,R_1Lq9HhQ2vHYTxGE,36.122,-95.9183,anonymous,EN,I consent to participate in this study,638e84c70418d8a2c0aa372e,66,Female,Graduate Degree,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/15/2023 13:09,04/15/2023 13:10,IP Address,108.54.71.139,100,66,TRUE,04/15/2023 13:10,R_1iscWuWSIRdg8pf,40.5948,-73.9715,anonymous,EN,I consent to participate in this study,60bb00299a1f664a3db6c32f,25,Male,Bachelor’s Degree,"$0 - $25,000",Very familiar (up to date with AI trends and developments),Yes,Save a lot of time,Can perform many tasks,AI will enhance my work,Compose an email,
04/15/2023 13:09,04/15/2023 13:11,IP Address,75.237.16.56,100,111,TRUE,04/15/2023 13:11,R_3GwyQBFrGqeZb4G,33.4602,-112.1334,anonymous,EN,I consent to participate in this study,637e4f6a7d2ec33d650d63c0,27,Female,Graduate Degree,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/15/2023 13:12,04/15/2023 13:13,IP Address,76.21.120.127,100,90,TRUE,04/15/2023 13:13,R_3L7KnSBV38uD5Va,37.4371,-121.8954,anonymous,EN,I consent to participate in this study,5f710cf8423f15749e53499b,30,Female,Graduate Degree,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save little time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/15/2023 13:14,04/15/2023 13:14,IP Address,72.238.134.214,100,49,TRUE,04/15/2023 13:14,R_3L6hhLC404Cqn8C,28.5344,-81.3783,anonymous,EN,I consent to participate in this study,5b0319e68d753d0001cc75c7,49,Female,Graduate Degree,"$75,001 - $100,000",Very familiar (up to date with AI trends and developments),Yes,Save a lot of time,Can perform many tasks,AI will enhance my work,Compose an email,
04/15/2023 13:13,04/15/2023 13:15,IP Address,35.143.192.174,100,97,TRUE,04/15/2023 13:15,R_3nk2ZLRP298iolr,27.9455,-82.4598,anonymous,EN,I consent to participate in this study,58f10189738cac000116d3ab,62,Female,Bachelor’s Degree,"$25,001 - $50,000",Somewhat familiar (heard of AI but have no knowledge of it),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/15/2023 13:14,04/15/2023 13:15,IP Address,71.222.147.41,100,99,TRUE,04/15/2023 13:15,R_2uxPJymbTLNUZny,41.2817,-85.8541,anonymous,EN,I consent to participate in this study,5e1371f92b12bd9a96c2d902,42,Female,Bachelor’s Degree,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save a lot of time,Can perform many tasks,AI will enhance my work,Predict a future weather event,
04/15/2023 13:13,04/15/2023 13:16,IP Address,174.20.175.220,100,160,TRUE,04/15/2023 13:16,R_3k6OBWGxUxwZKxX,45.0228,-93.3012,anonymous,EN,I consent to participate in this study,607cbf385d3202721e3f719f,54,Female,Bachelor’s Degree,"$0 - $25,000",Moderately familiar (have some understanding of what AI is and how it works),No,Save little time,Cannot perform any tasks,AI will neither enhance nor detract from my work,Compose an email,none
04/15/2023 13:12,04/15/2023 13:16,IP Address,73.160.49.125,100,222,TRUE,04/15/2023 13:16,R_3GwYs3Mi2S3C7ag,39.3667,-75.0308,anonymous,EN,I consent to participate in this study,601991eca575400d9ad37546,30,Male,Bachelor’s Degree,"$50,001 - $75,000",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/15/2023 13:15,04/15/2023 13:16,IP Address,173.169.71.180,100,53,TRUE,04/15/2023 13:16,R_25Hmku7di5ozkud,27.96,-82.4614,anonymous,EN,I consent to participate in this study,63e53d570132a56f38a678ee,45,Male,Graduate Degree,"$75,001 - $100,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform many tasks,AI will neither enhance nor detract from my work,Predict a future weather event,
04/15/2023 13:15,04/15/2023 13:17,IP Address,104.231.87.115,100,81,TRUE,04/15/2023 13:17,R_OewDKGNMAfgwsJb,41.6868,-81.3399,anonymous,EN,I consent to participate in this study,60e49c6274c1be146fa85140,30,Female,Graduate Degree,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/15/2023 13:11,04/15/2023 13:17,IP Address,76.240.38.163,100,376,TRUE,04/15/2023 13:17,R_2a8hfpURPZxGzwo,41.5053,-81.5566,anonymous,EN,I consent to participate in this study,5b9c1a42c57b4b0001eedc61,55,Female,Bachelor’s Degree,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,i am a provider of services related to independent living and fuctioning and participating in the community and with this personal interaction you need human warmth and support. i could use AI to track data or predict outcomes based on past performance but not to take an high schooler with autism to a restaurant and teach them social and independence skills  but i use AI in a language communication app that predicts communication based on childs skills and known vocabulary and understanding of words
04/15/2023 13:16,04/15/2023 13:17,IP Address,172.58.45.130,100,104,TRUE,04/15/2023 13:17,R_2c60msPQASwgfe9,47.6034,-122.3414,anonymous,EN,I consent to participate in this study,63d000d62878aa92b833c5fc,40,Female,Bachelor’s Degree,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save no time,Can perform only a few tasks,AI will detract from my work,Compose an email,
04/15/2023 13:16,04/15/2023 13:18,IP Address,172.56.97.77,100,96,TRUE,04/15/2023 13:18,R_RQSHTkqcZRNYuKl,28.0109,-82.4948,anonymous,EN,I consent to participate in this study,62aa26e333b0fca51f65d3ac,30,Female,Bachelor’s Degree,"$25,001 - $50,000",Somewhat familiar (heard of AI but have no knowledge of it),Yes,Save a lot of time,Can perform many tasks,AI will enhance my work,Compose an email,
04/15/2023 13:16,04/15/2023 13:18,IP Address,98.121.133.162,100,134,TRUE,04/15/2023 13:18,R_1BPmDFZLnwLuKV6,34.9879,-79.2169,anonymous,EN,I consent to participate in this study,5a8ac2d8f49c9a0001f3ab34,36,Female,Some College,"$0 - $25,000",Somewhat familiar (heard of AI but have no knowledge of it),Yes,Save little time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/15/2023 13:18,04/15/2023 13:20,IP Address,174.164.162.67,100,120,TRUE,04/15/2023 13:20,R_2ar7bbPN8xraoSA,47.6631,-122.3029,anonymous,EN,I consent to participate in this study,628e5f283594e1a48a04886f,32,Male,High School,"$0 - $25,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Neutral,Cannot perform any tasks,AI will detract from my work,Compose an email,
